"Año";"Mes";"División";"Grupo";"Clase";"Subclase";"Producto";"Glosa";"Ponderación";"Índice";"Variación Mensual (%)";"Variación Acumulada (%)";"Variación 12 Meses (%)";"Incidencia Mensual (%)";"Incidencia Acumulada (%)";"Incidencia 12 Meses (%)"
2019;1;5;1;;;;"MUEBLES Y ACCESORIOS PARA EL HOGAR";1,00617;99,5;-0,4;-0,4;;-0,004;-0,004;
2019;1;5;1;1;;;"MUEBLES Y ARTÍCULOS PARA EL HOGAR";0,98359;99,45;-0,4;-0,4;;-0,004;-0,004;
2019;1;5;1;1;1;;"MUEBLES PARA EL HOGAR";0,81282;99,72;0,5;0,5;;0,004;0,004;
2019;1;5;1;1;1;1;"CAMA";0,24409;97,97;-1,8;-1,8;;-0,004;-0,004;
2019;1;5;1;1;1;2;"COLCHÓN";0,04889;101,82;2,3;2,3;;0,001;0,001;
2019;1;5;1;1;1;3;"MUEBLES DE COMEDOR";0,12316;99,93;0,6;0,6;;0,001;0,001;
2019;1;5;1;1;1;4;"MUEBLES PARA COCINA";0,08476;100,8;2,2;2,2;;0,002;0,002;
2019;1;5;1;1;1;5;"MUEBLES PARA LIVING";0,31192;100,38;1,4;1,4;;0,004;0,004;
2019;1;5;1;1;2;;"ARTÍCULOS Y ORNAMENTACIÓN PARA EL HOGAR";0,17077;98,15;-4,3;-4,3;;-0,008;-0,008;
2019;1;5;1;1;2;1;"ALFOMBRA Y OTROS REVESTIMIENTOS PARA PISOS";0,05674;94,2;-10,6;-10,6;;-0,006;-0,006;
2019;1;5;1;1;2;2;"ARTÍCULOS ORNAMENTALES";0,11403;100,12;-1,1;-1,1;;-0,001;-0,001;
2019;1;5;1;2;;;"SERVICIO DE REPARACIÓN DE MUEBLES";0,02258;101,56;0;0;;0;0;
2019;1;5;1;2;1;;"SERVICIO DE REPARACIÓN DE MUEBLES";0,02258;101,56;0;0;;0;0;
2019;1;5;1;2;1;1;"SERVICIO DE REPARACIÓN DE MUEBLES";0,02258;101,56;0;0;;0;0;
2019;1;5;2;;;;"TEXTILES PARA EL HOGAR";0,26025;96,47;1,5;1,5;;0,004;0,004;
2019;1;5;2;1;;;"TEXTILES PARA EL HOGAR";0,26025;96,47;1,5;1,5;;0,004;0,004;
2019;1;5;2;1;1;;"TEXTILES PARA EL HOGAR";0,26025;96,47;1,5;1,5;;0,004;0,004;
2019;1;5;2;1;1;1;"TEXTILES PARA CAMA";0,15219;94,83;1,5;1,5;;0,002;0,002;
2019;1;5;2;1;1;2;"TEXTILES PARA BAÑO Y COCINA";0,06102;100,36;2,4;2,4;;0,001;0,001;
2019;1;5;2;1;1;3;"TEXTILES PARA LIVING Y COMEDOR";0,04704;96,73;0,1;0,1;;0;0;
2019;1;5;3;;;;"ARTEFACTOS PARA EL HOGAR";0,86579;100,06;1,2;1,2;;0,011;0,011;
2019;1;5;3;1;;;"GRANDES ARTEFACTOS ELÉCTRICOS O NO PARA EL HOGAR";0,6103;100,95;1,6;1,6;;0,01;0,01;
2019;1;5;3;1;1;;"LÍNEA BLANCA";0,6103;100,95;1,6;1,6;;0,01;0,01;
2019;1;5;3;1;1;1;"CALEFÓN";0,03793;102,47;1,7;1,7;;0,001;0,001;
2019;1;5;3;1;1;2;"COCINA";0,07588;101,63;1,2;1,2;;0,001;0,001;
2019;1;5;3;1;1;3;"ARTÍCULOS PARA CALEFACCIÓN DEL HOGAR";0,07897;99,67;0;0;;0;0;
2019;1;5;3;1;1;4;"HORNOS ELÉCTRICOS Y MICROONDAS";0,02647;99,52;1,8;1,8;;0;0;
2019;1;5;3;1;1;5;"LAVADORA";0,19793;101,38;3,3;3,3;;0,006;0,006;
2019;1;5;3;1;1;6;"REFRIGERADOR";0,19312;100,68;0,7;0,7;;0,001;0,001;
2019;1;5;3;2;;;"PEQUEÑOS ARTEFACTOS PARA EL HOGAR";0,21586;97,19;0,3;0,3;;0,001;0,001;
2019;1;5;3;2;1;;"ELECTRODOMÉSTICOS";0,21586;97,19;0,3;0,3;;0,001;0,001;
2019;1;5;3;2;1;1;"ELECTRODOMÉSTICOS PEQUEÑOS DE COCINA";0,18237;97,35;0,1;0,1;;0;0;
2019;1;5;3;2;1;2;"PLANCHA";0,03349;96,34;1,6;1,6;;0,001;0,001;
2019;1;5;3;3;;;"REPARACIÓN DE ARTEFACTOS PARA EL HOGAR";0,03963;101,81;0;0;;0;0;
2019;1;5;3;3;1;;"SERVICIOS DE REPARACIÓN DE LÍNEA BLANCA Y ELECTRODOMÉSTICOS";0,03963;101,81;0;0;;0;0;
2019;1;5;3;3;1;1;"SERVICIO DE REPARACIÓN DE LÍNEA BLANCA Y ELECTRODOMÉSTICOS";0,03963;101,81;0;0;;0;0;
2019;1;5;4;;;;"ARTÍCULOS DE VIDRIO Y CRISTAL, VAJILLA Y UTENSILIOS PARA EL HOGAR";0,28175;101,24;1,5;1,5;;0,004;0,004;
2019;1;5;4;1;;;"ARTÍCULOS DE VIDRIO Y CRISTAL, VAJILLA Y UTENSILIOS PARA EL HOGAR";0,28175;101,24;1,5;1,5;;0,004;0,004;
2019;1;5;4;1;1;;"ARTÍCULOS Y UTENSILIOS PARA EL HOGAR";0,28175;101,24;1,5;1,5;;0,004;0,004;
2019;1;5;4;1;1;1;"VAJILLA";0,13225;101,29;1,3;1,3;;0,002;0,002;
2019;1;5;4;1;1;2;"UTENSILIOS DE COCINA";0,1495;101,21;1,6;1,6;;0,002;0,002;
2019;1;5;5;;;;"HERRAMIENTAS Y EQUIPOS PARA EL HOGAR Y EL JARDÍN";0,31476;100,18;0,5;0,5;;0,001;0,001;
2019;1;5;5;1;;;"HERRAMIENTAS Y ACCESORIOS DIVERSOS";0,31476;100,18;0,5;0,5;;0,001;0,001;
2019;1;5;5;1;1;;"HERRAMIENTAS";0,10642;99,2;1,7;1,7;;0,002;0,002;
2019;1;5;5;1;1;1;"HERRAMIENTAS ELÉCTRICAS Y ACCESORIOS";0,04308;102,98;4;4;;0,002;0,002;
2019;1;5;5;1;1;2;"HERRAMIENTAS MANUALES Y ACCESORIOS";0,06334;96,63;0,1;0,1;;0;0;
2019;1;5;5;1;2;;"ACCESORIOS PARA EL HOGAR";0,20834;100,67;-0,2;-0,2;;0;0;
2019;1;5;5;1;2;1;"ACCESORIOS DE ILUMINACIÓN";0,05921;95,96;-1,7;-1,7;;-0,001;-0,001;
2019;1;5;5;1;2;2;"ARTÍCULOS DE CERRAJERÍA";0,05605;104,11;0,9;0,9;;0;0;
2019;1;5;5;1;2;3;"ACCESORIOS ELÉCTRICOS";0,05831;99,82;-0,9;-0,9;;-0,001;-0,001;
2019;1;5;5;1;2;4;"PILAS";0,03477;104,6;2;2;;0,001;0,001;
2019;1;5;6;;;;"BIENES Y SERVICIOS PARA LA CONSERVACIÓN CORRIENTE DEL HOGAR";3,79413;101,03;0,6;0,6;;0,022;0,022;
2019;1;5;6;1;;;"BIENES NO DURABLES PARA EL HOGAR";1,14683;100,36;1,4;1,4;;0,016;0,016;
2019;1;5;6;1;1;;"PRODUCTOS DE LIMPIEZA PARA EL HOGAR";0,8504;99,83;1,7;1,7;;0,014;0,014;
2019;1;5;6;1;1;1;"AROMATIZADOR Y DESINFECTANTE AMBIENTAL";0,08667;95,12;-2,8;-2,8;;-0,002;-0,002;
2019;1;5;6;1;1;2;"DETERGENTE Y SUAVIZANTE PARA ROPA";0,46756;100,06;2,8;2,8;;0,013;0,013;
2019;1;5;6;1;1;3;"LAVALOZA";0,07569;100,6;4,2;4,2;;0,003;0,003;
2019;1;5;6;1;1;4;"LIMPIADOR";0,18733;100,7;0,1;0,1;;0;0;
2019;1;5;6;1;1;5;"INSECTICIDAS Y SIMILARES";0,03315;102,37;1,8;1,8;;0,001;0,001;
2019;1;5;6;1;2;;"ARTÍCULOS DE LIMPIEZA PARA EL HOGAR";0,29643;101,88;0,5;0,5;;0,002;0,002;
2019;1;5;6;1;2;1;"ARTÍCULOS DE LIMPIEZA";0,10211;100,89;-0,1;-0,1;;0;0;
2019;1;5;6;1;2;2;"SERVILLETAS  Y TOALLA DE PAPEL";0,19432;102,41;0,8;0,8;;0,002;0,002;
2019;1;5;6;2;;;"SERVICIOS DOMÉSTICOS PARA EL HOGAR";2,6473;101,32;0,2;0,2;;0,006;0,006;
2019;1;5;6;2;1;;"SERVICIOS DOMÉSTICOS";2,6473;101,32;0,2;0,2;;0,006;0,006;
2019;1;5;6;2;1;1;"SERVICIO DOMÉSTICO";2,6473;101,32;0,2;0,2;;0,006;0,006;
2019;1;6;;;;;"SALUD";7,76778;100,89;0,2;0,2;;0,016;0,016;
2019;1;6;1;;;;"PRODUCTOS, ARTEFACTOS Y EQUIPOS MÉDICOS";2,89864;100,72;-0,2;-0,2;;-0,005;-0,005;
2019;1;6;1;1;;;"PRODUCTOS FARMACÉUTICOS";2,42319;100,74;-0,2;-0,2;;-0,004;-0,004;
2019;1;6;1;1;1;;"MEDICAMENTOS";2,42319;100,74;-0,2;-0,2;;-0,004;-0,004;
2019;1;6;1;1;1;1;"MEDICAMENTOS ANTIINFECCIOSOS, ANTIVIRALES Y ANTIFUNGICOS";0,10445;97,26;-4;-4;;-0,004;-0,004;
2019;1;6;1;1;1;2;"MEDICAMENTOS PARA EL APARATO CARDIOVASCULAR";0,20425;96,07;-0,3;-0,3;;-0,001;-0,001;
2019;1;6;1;1;1;3;"HORMONAS Y MEDICAMENTOS PARA EL SISTEMA GENITO-URINARIO";0,30228;101,47;0;0;;0;0;
2019;1;6;1;1;1;4;"MEDICAMENTOS ANTIINFLAMATORIOS NO CORTICOIDES, ANTIMIGRAÑOSOS Y  SISTEMA OSTEO-MUSCULAR";0,13352;96,72;-1,9;-1,9;;-0,002;-0,002;
2019;1;6;1;1;1;5;"MEDICAMENTOS PARA EL SISTEMA RESPIRATORIO";0,27948;101,41;-0,1;-0,1;;0;0;
2019;1;6;1;1;1;6;"MEDICAMENTOS DERMATOLÓGICOS, DESINFECTANTES Y ANTISÉPTICOS";0,17123;102,13;0,4;0,4;;0,001;0,001;
2019;1;6;1;1;1;7;"MEDICAMENTOS PARA EL SISTEMA NERVIOSO CENTRAL";0,37725;101,95;1,2;1,2;;0,005;0,005;
2019;1;6;1;1;1;8;"MEDICAMENTOS PARA EL APARATO DIGESTIVO Y METABÓLICO";0,60521;101,5;-0,4;-0,4;;-0,003;-0,003;
2019;1;6;1;1;1;9;"PREPARADOS OFTALMOLÓGICOS";0,08479;103,48;0;0;;0;0;
2019;1;6;1;1;1;10;"MEDICAMENTOS PARA EL TRATAMIENTO DEL CÁNCER, MODIFICADORES DEL SISTEMA INMUNE Y FÁRMACOS UTILIZADOS EN LOS CUIDADOS PALIATIVOS DEL DOLOR";0,07528;102,09;1,3;1,3;;0,001;0,001;
2019;1;6;1;1;1;11;"MEDICAMENTOS HOMEOPÁTICOS Y SUPLEMENTOS ALIMENTICIOS";0,08545;100,15;0,2;0,2;;0;0;
2019;1;6;1;2;;;"OTROS PRODUCTOS MÉDICOS";0,07603;96,19;-4,4;-4,4;;-0,003;-0,003;
2019;1;6;1;2;1;;"OTROS PRODUCTOS MÉDICOS";0,07603;96,19;-4,4;-4,4;;-0,003;-0,003;
2019;1;6;1;2;1;1;"PRODUCTOS PARA LA CURACIÓN DE HERIDAS";0,0678;96,23;-4,6;-4,6;;-0,003;-0,003;
2019;1;6;1;2;1;2;"PRESERVATIVOS";0,00823;95,83;-2,8;-2,8;;0;0;
2019;1;6;1;3;;;"ARTEFACTOS Y ARTÍCULOS TERAPÉUTICOS";0,39942;101,46;0,7;0,7;;0,003;0,003;
2019;1;6;1;3;1;;"ARTEFACTOS Y ARTÍCULOS TERAPÉUTICOS";0,39942;101,46;0,7;0,7;;0,003;0,003;
2019;1;6;1;3;1;1;"LENTES DE CORRECCIÓN";0,34303;101,31;0;0;;0;0;
2019;1;6;1;3;1;2;"ARTÍCULOS PARA MEDIR PARÁMETROS DE SALUD";0,05639;102,4;4,8;4,8;;0,003;0,003;
2019;1;6;2;;;;"SERVICIOS PARA PACIENTES EXTERNOS";3,89758;100,86;0,3;0,3;;0,013;0,013;
2019;1;6;2;1;;;"SERVICIOS MÉDICOS";1,69192;100,59;0;0;;0;0;
2019;1;6;2;1;1;;"SERVICIOS MÉDICOS";1,69192;100,59;0;0;;0;0;
2019;1;6;2;1;1;1;"CONSULTA MÉDICA";1,13844;100,89;0,2;0,2;;0,003;0,003;
2019;1;6;2;1;1;2;"PROCEDIMIENTO E INTERVENCIÓN QUIRÚRGICA  AMBULATORIA";0,55348;99,96;-0,5;-0,5;;-0,003;-0,003;
2019;1;6;2;2;;;"SERVICIOS DENTALES";1,26413;101,83;1,4;1,4;;0,018;0,018;
2019;1;6;2;2;1;;"SERVICIOS DENTALES";1,26413;101,83;1,4;1,4;;0,018;0,018;
2019;1;6;2;2;1;1;"CONSULTA Y TRATAMIENTO ODONTOLÓGICO";1,26413;101,83;1,4;1,4;;0,018;0,018;
2019;1;6;2;3;;;"SERVICIOS PARAMÉDICOS";0,94153;100,03;-0,5;-0,5;;-0,005;-0,005;
2019;1;6;2;3;1;;"SERVICIOS DE LABORATORIOS DE ANÁLISIS MÉDICOS, DE DIAGNOSTICO Y RADIOLÓGICOS";0,59966;99,62;-0,9;-0,9;;-0,006;-0,006;
2019;1;6;2;3;1;1;"EXAMEN DE  IMAGENOLOGÍA Y RADIOLOGÍA";0,33872;98,97;-1,7;-1,7;;-0,006;-0,006;
2019;1;6;2;3;1;2;"EXAMEN DE LABORATORIO CLÍNICO";0,26094;100,46;0;0;;0;0;
2019;1;6;2;3;2;;"SERVICIOS DE OTROS PROFESIONALES DE LA SALUD";0,34187;100,76;0,2;0,2;;0,001;0,001;
2019;1;6;2;3;2;1;"SERVICIO DE OTROS PROFESIONALES DE LA SALUD";0,34187;100,76;0,2;0,2;;0,001;0,001;
2019;1;6;3;;;;"SERVICIOS DE HOSPITAL";0,97156;101,51;0,9;0,9;;0,008;0,008;
2019;1;6;3;1;;;"SERVICIOS DE HOSPITAL";0,97156;101,51;0,9;0,9;;0,008;0,008;
2019;1;6;3;1;1;;"SERVICIOS DE HOSPITALIZACIÓN";0,97156;101,51;0,9;0,9;;0,008;0,008;
2019;1;6;3;1;1;1;"SERVICIO DE HOSPITALIZACIÓN";0,97156;101,51;0,9;0,9;;0,008;0,008;
2019;1;7;;;;;"TRANSPORTE";13,12148;100,9;-0,2;-0,2;;-0,026;-0,026;
2019;1;7;1;;;;"ADQUISICIÓN DE VEHÍCULOS";3,25706;99,41;0,8;0,8;;0,025;0,025;
2019;1;7;1;1;;;"VEHÍCULOS A MOTOR";3,12888;99,41;0,7;0,7;;0,023;0,023;
2019;1;7;1;1;1;;"AUTOMÓVIL NUEVO";2,85541;99,85;1;1;;0,027;0,027;
2019;1;7;1;1;1;1;"AUTOMÓVIL NUEVO";2,85541;99,85;1;1;;0,027;0,027;
2019;1;7;1;1;2;;"AUTOMÓVIL USADO";0,27347;94,75;-1,5;-1,5;;-0,004;-0,004;
2019;1;7;1;1;2;1;"AUTOMÓVIL USADO";0,27347;94,75;-1,5;-1,5;;-0,004;-0,004;
2019;1;7;1;2;;;"MOTOCICLETAS";0,05903;101,69;2,1;2,1;;0,001;0,001;
2019;1;7;1;2;1;;"MOTOCICLETA";0,05903;101,69;2,1;2,1;;0,001;0,001;
2019;1;7;1;2;1;1;"MOTOCICLETA";0,05903;101,69;2,1;2,1;;0,001;0,001;
2019;1;7;1;3;;;"BICICLETAS";0,06915;97,72;0,6;0,6;;0;0;
2019;1;7;1;3;1;;"BICICLETA";0,06915;97,72;0,6;0,6;;0;0;
2019;1;7;1;3;1;1;"BICICLETA";0,06915;97,72;0,6;0,6;;0;0;
2019;1;7;2;;;;"FUNCIONAMIENTO DE VEHÍCULOS DE TRANSPORTE PERSONAL";5,54238;100,68;-1,2;-1,2;;-0,066;-0,066;
2019;1;7;2;1;;;"PIEZAS DE REPUESTOS Y ACCESORIOS PARA VEHÍCULOS DE TRANSPORTE PERSONAL";0,39799;96,85;-2,2;-2,2;;-0,008;-0,008;
2019;1;7;2;1;1;;"REPUESTOS Y ACCESORIOS PARA EL AUTOMÓVIL";0,39799;96,85;-2,2;-2,2;;-0,008;-0,008;
2019;1;7;2;1;1;1;"REPUESTOS PARA EL FUNCIONAMIENTO ELÉCTRICO DEL AUTOMÓVIL";0,07448;100,74;-1;-1;;-0,001;-0,001;
2019;1;7;2;1;1;2;"NEUMÁTICOS Y LLANTAS";0,12297;95,74;-3,4;-3,4;;-0,004;-0,004;
2019;1;7;2;1;1;3;"REPUESTOS Y ACCESORIOS PARA EL FUNCIONAMIENTO MECÁNICO DEL AUTOMÓVIL";0,20054;96,09;-1,8;-1,8;;-0,004;-0,004;
2019;1;7;2;2;;;"COMBUSTIBLES Y LUBRICANTES PARA VEHÍCULOS DE TRANSPORTE PERSONAL";3,15228;99,81;-3,3;-3,3;;-0,107;-0,107;
2019;1;7;2;2;1;;"COMBUSTIBLES PARA EL AUTOMÓVIL";3,11474;99,83;-3,3;-3,3;;-0,107;-0,107;
2019;1;7;2;2;1;1;"GASOLINA";2,73049;99,25;-3,2;-3,2;;-0,089;-0,089;
2019;1;7;2;2;1;2;"PETRÓLEO DIÉSEL";0,38425;103,94;-4,4;-4,4;;-0,018;-0,018;
2019;1;7;2;2;2;;"LUBRICANTES Y ACEITES PARA EL AUTOMÓVIL";0,03754;98,46;0,4;0,4;;0;0;
2019;1;7;2;2;2;1;"LUBRICANTES Y ACEITES PARA EL AUTOMÓVIL";0,03754;98,46;0,4;0,4;;0;0;
2019;1;7;2;3;;;"CONSERVACIÓN Y REPARACIÓN DE VEHÍCULOS DE TRANSPORTE PERSONAL";0,89246;101,22;0,2;0,2;;0,002;0,002;
2019;1;7;2;3;1;;"SERVICIOS DE MANTENCIÓN Y REPARACIÓN DEL AUTOMÓVIL";0,89246;101,22;0,2;0,2;;0,002;0,002;
2019;1;7;2;3;1;1;"SERVICIO DE MANTENCIÓN Y REPARACIÓN DEL AUTOMÓVIL";0,8548;101,17;0,2;0,2;;0,001;0,001;
2019;1;7;2;3;1;2;"SERVICIO DE LAVADO DEL AUTOMÓVIL";0,03766;102,45;0,6;0,6;;0;0;
2019;1;7;2;4;;;"OTROS SERVICIOS RELATIVOS A VEHÍCULOS DE TRANSPORTE PERSONAL";1,09965;104,11;4,3;4,3;;0,047;0,047;
2019;1;7;2;4;1;;"SERVICIOS DE ESTACIONAMIENTO";0,2761;100,66;0,4;0,4;;0,001;0,001;
2019;1;7;2;4;1;1;"SERVICIO DE ESTACIONAMIENTO";0,2761;100,66;0,4;0,4;;0,001;0,001;
2019;1;7;2;4;2;;"SERVICIOS RELACIONADOS A LA CIRCULACIÓN DEL VEHÍCULO";0,82355;105,27;5,6;5,6;;0,046;0,046;
2019;1;7;2;4;2;1;"SERVICIO DE PEAJE";0,72502;105,82;6,4;6,4;;0,046;0,046;
2019;1;7;2;4;2;2;"LICENCIA DE CONDUCIR";0,02589;102,28;1,1;1,1;;0;0;
2019;1;7;2;4;2;3;"REVISIÓN TÉCNICA DEL AUTOMÓVIL";0,07264;100,78;0,2;0,2;;0;0;
2019;1;7;3;;;;"SERVICIOS DE TRANSPORTE";4,32204;102,31;0,4;0,4;;0,015;0,015;
2019;1;7;3;1;;;"TRANSPORTE DE PASAJEROS POR VÍAS URBANAS Y CARRETERAS";2,30383;106,47;2;2;;0,047;0,047;
2019;1;7;3;1;1;;"SERVICIOS DE TRANSPORTE DE PASAJEROS POR VÍAS URBANAS";1,81018;104,94;2;2;;0,037;0,037;
2019;1;7;3;1;1;1;"SERVICIO DE TRANSPORTE EN TAXI COLECTIVO";0,66401;103,78;0,9;0,9;;0,006;0,006;
2019;1;7;3;1;1;2;"SERVICIO DE TRANSPORTE EN TAXI";0,33569;105,57;5,5;5,5;;0,018;0,018;
2019;1;7;3;1;1;3;"SERVICIO DE TRANSPORTE ESCOLAR";0,20798;100,98;0;0;;0;0;
2019;1;7;3;1;1;4;"SERVICIO DE TRANSPORTE EN MICROBUS";0,5774;107,49;2;2;;0,012;0,012;
2019;1;7;3;1;1;5;"SERVICIO DE TRANSFER";0,0251;101,43;1,4;1,4;;0;0;
2019;1;7;3;1;2;;"SERVICIOS DE TRANSPORTE DE PASAJEROS POR CARRETERAS";0,49365;112,07;1,8;1,8;;0,01;0,01;
2019;1;7;3;1;2;1;"SERVICIO DE TRANSPORTE EN BUS INTERURBANO";0,49365;112,07;1,8;1,8;;0,01;0,01;
2019;1;7;3;2;;;"TRANSPORTE DE PASAJEROS POR AIRE";0,75389;88,98;-4,5;-4,5;;-0,031;-0,031;
2019;1;7;3;2;1;;"SERVICIOS DE TRANSPORTE DE PASAJEROS POR VÍA AÉREA";0,75389;88,98;-4,5;-4,5;;-0,031;-0,031;
2019;1;7;3;2;1;1;"SERVICIO DE TRANSPORTE AÉREO";0,75389;88,98;-4,5;-4,5;;-0,031;-0,031;
2019;1;7;3;3;;;"TRANSPORTE COMBINADO DE PASAJEROS";1,26432;102,68;0;0;;0;0;
2019;1;7;3;3;1;;"SERVICIOS DE TRANSPORTE COMBINADO DE PASAJEROS";1,26432;102,68;0;0;;0;0;
2019;1;7;3;3;1;1;"SERVICIO DE TRANSPORTE MULTIMODAL";1,26432;102,68;0;0;;0;0;
2019;1;8;;;;;"COMUNICACIONES";5,45488;97,59;-0,1;-0,1;;-0,006;-0,006;
2019;1;8;1;;;;"EQUIPOS  TELEFÓNICOS";0,61378;94,82;-1;-1;;-0,006;-0,006;
2019;1;8;1;1;;;"EQUIPOS TELEFÓNICOS";0,61378;94,82;-1;-1;;-0,006;-0,006;
2019;1;8;1;1;1;;"EQUIPOS TELEFÓNICOS";0,61378;94,82;-1;-1;;-0,006;-0,006;
2019;1;8;1;1;1;1;"EQUIPO DE TELEFONÍA MÓVIL";0,61378;94,82;-1;-1;;-0,006;-0,006;
2019;1;8;2;;;;"SERVICIOS DE TELECOMUNICACIONES";4,8411;97,95;0;0;;0;0;
2019;1;8;2;1;;;"SERVICIOS DE TELECOMUNICACIONES";4,8411;97,95;0;0;;0;0;
2019;1;8;2;1;1;;"SERVICIOS DE TELECOMUNICACIONES";4,8411;97,95;0;0;;0;0;
2019;1;8;2;1;1;1;"SERVICIO DE CONEXIÓN INTERNET";0,29033;96,97;0;0;;0;0;
2019;1;8;2;1;1;2;"SERVICIO DE BANDA ANCHA MÓVIL";0,01605;99,97;0;0;;0;0;
2019;1;8;2;1;1;3;"SERVICIO DE PACK DE TELECOMUNICACIONES";2,09814;96,63;0;0;;0;0;
2019;1;8;2;1;1;4;"SERVICIO DE TELEFONÍA MÓVIL";2,34556;99,22;0;0;;0;0;
2019;1;8;2;1;1;5;"SERVICIO DE TELEFONÍA FIJA";0,09102;98,39;0;0;;0;0;
2019;1;9;;;;;"RECREACIÓN Y CULTURA";6,58912;100,07;-0,8;-0,8;;-0,05;-0,05;
2019;1;9;1;;;;"EQUIPO AUDIOVISUAL, FOTOGRÁFICO Y DE PROCESAMIENTO INFORMÁTICO";1,06133;95,8;1,3;1,3;;0,013;0,013;
2019;1;9;1;1;;;"EQUIPOS PARA LA RECEPCIÓN, GRABACIÓN Y REPRODUCCIÓN DE SONIDOS E IMÁGENES";0,48354;93,84;1,8;1,8;;0,008;0,008;
2019;1;9;1;1;1;;"TELEVISORES";0,40468;93,78;1,4;1,4;;0,005;0,005;
2019;1;9;1;1;1;1;"TELEVISOR";0,40468;93,78;1,4;1,4;;0,005;0,005;
2019;1;9;1;1;2;;"EQUIPOS DE AUDIO";0,07886;94,15;3,9;3,9;;0,003;0,003;
2019;1;9;1;1;2;1;"EQUIPO DE SONIDO";0,04775;92,57;6,5;6,5;;0,003;0,003;
2019;1;9;1;1;2;2;"REPRODUCTOR PORTÁTIL DE AUDIO Y VIDEO";0,03111;96,58;0,4;0,4;;0;0;
2019;1;9;1;2;;;"EQUIPOS FOTOGRÁFICOS";0,06172;99,62;3,3;3,3;;0,002;0,002;
2019;1;9;1;2;1;;"CÁMARAS";0,06172;99,62;3,3;3,3;;0,002;0,002;
2019;1;9;1;2;1;1;"CÁMARA FOTOGRÁFICA";0,06172;99,62;3,3;3,3;;0,002;0,002;
2019;1;9;1;3;;;"EQUIPOS DE PROCESAMIENTO INFORMÁTICO";0,46834;97,35;0,6;0,6;;0,003;0,003;
2019;1;9;1;3;1;;"COMPUTADORES E IMPRESORAS";0,46834;97,35;0,6;0,6;;0,003;0,003;
2019;1;9;1;3;1;1;"COMPUTADOR";0,41602;96,98;0,5;0,5;;0,002;0,002;
2019;1;9;1;3;1;2;"IMPRESORA";0,05232;100,22;0,9;0,9;;0;0;
2019;1;9;1;4;;;"MEDIOS PREGRABADOS Y PARA GRABACIÓN";0,04773;95,52;1,5;1,5;;0,001;0,001;
2019;1;9;1;4;1;;"REGISTROS DE SONIDOS E IMÁGENES";0,04773;95,52;1,5;1,5;;0,001;0,001;
2019;1;9;1;4;1;1;"UNIDAD DE ALMACENAMIENTO DIGITAL";0,04773;95,52;1,5;1,5;;0,001;0,001;
2019;1;9;2;;;;"OTROS EQUIPOS Y ARTÍCULOS PARA LA RECREACIÓN, FLORES, JARDINERÍA Y MASCOTAS";1,87182;100,82;0,6;0,6;;0,011;0,011;
2019;1;9;2;1;;;"JUGUETES Y CONSOLAS DE VIDEOJUEGO";0,45272;98,91;0,2;0,2;;0,001;0,001;
2019;1;9;2;1;1;;"JUGUETES Y CONSOLAS DE VIDEOJUEGO";0,45272;98,91;0,2;0,2;;0,001;0,001;
2019;1;9;2;1;1;1;"JUGUETES";0,39909;98,93;0;0;;0;0;
2019;1;9;2;1;1;2;"CONSOLA DE VIDEOJUEGO";0,05363;98,8;2,1;2,1;;0,001;0,001;
2019;1;9;2;2;;;"EQUIPOS DEPORTIVOS, CAMPING Y RECREACIÓN";0,29935;98,92;-0,5;-0,5;;-0,002;-0,002;
2019;1;9;2;2;1;;"EQUIPO DE DEPORTES, CAMPING Y RECREACIÓN";0,29935;98,92;-0,5;-0,5;;-0,002;-0,002;
2019;1;9;2;2;1;1;"IMPLEMENTOS DEPORTIVOS";0,18023;97,52;-0,7;-0,7;;-0,001;-0,001;
2019;1;9;2;2;1;2;"ARTÍCULOS DE CAMPING";0,04496;101,68;-1,6;-1,6;;-0,001;-0,001;
2019;1;9;2;2;1;3;"INSTRUMENTOS MUSICALES";0,07416;100,64;0,6;0,6;;0;0;
2019;1;9;2;3;;;"JARDINERÍA Y FLORES";0,11965;99,64;-1;-1;;-0,001;-0,001;
2019;1;9;2;3;1;;"JARDINERÍA Y FLORES";0,11965;99,64;-1;-1;;-0,001;-0,001;
2019;1;9;2;3;1;1;"FLORES";0,08826;98,98;-1,4;-1,4;;-0,001;-0,001;
2019;1;9;2;3;1;2;"PLANTAS";0,03139;101,49;0,2;0,2;;0;0;
2019;1;9;2;4;;;"MASCOTAS Y PRODUCTOS RELACIONADOS";0,75279;102,34;1,3;1,3;;0,01;0,01;
2019;1;9;2;4;1;;"ALIMENTOS Y ACCESORIOS PARA MASCOTAS";0,75279;102,34;1,3;1,3;;0,01;0,01;
2019;1;9;2;4;1;1;"ALIMENTOS PARA MASCOTAS";0,68823;102,56;1,4;1,4;;0,01;0,01;
2019;1;9;2;4;1;2;"ACCESORIOS PARA MASCOTAS";0,06456;99,9;0,2;0,2;;0;0;
2019;1;9;2;5;;;"SERVICIOS VETERINARIOS";0,24731;102,56;1;1;;0,002;0,002;
2019;1;9;2;5;1;;"SERVICIOS VETERINARIOS";0,24731;102,56;1;1;;0,002;0,002;
2019;1;9;2;5;1;1;"SERVICIOS VETERINARIOS";0,24731;102,56;1;1;;0,002;0,002;
